Customer ID,Age Group,Age,Gender,Item Purchased,Category,Purchase Amount(PKR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
177,Middl- Aged,53,Male,Backpack,Accessories,5670,Peshawar,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly
178,Young Adult,21,Male,Hoodie,Clothing,2940,Lahore,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly
179,Senior,61,Male,Skirt,Clothing,3010,Lahore,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly
180,Senior,64,Male,Boots,Footwear,2170,Karachi,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly
181,Middl- Aged,51,Male,Sandals,Footwear,5670,Multan,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly
182,Adult,32,Male,Pants,Clothing,4270,Muzafarabad,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly
183,Middl- Aged,38,Male,Gloves,Accessories,6720,Multan,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually
184,Middl- Aged,58,Male,Skirt,Clothing,2030,Islamabad,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
185,Adult,32,Male,Sneakers,Footwear,2310,Gujrat,L,Cyan,Spring,3,Yes,Express,Yes,Yes,40,Cash,Fortnightly
186,Middl- Aged,46,Male,T-shirt,Clothing,2240,Lahore,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly
187,Middl- Aged,39,Male,Backpack,Accessories,3920,Gilgit,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually
188,Young Adult,19,Male,Shoes,Footwear,6580,Rawalpindi,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly
189,Middl- Aged,50,Male,Hoodie,Clothing,3710,Hyderabad,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly
190,Middl- Aged,36,Male,Blouse,Clothing,5740,Lahore,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly
191,Senior,65,Male,Coat,Outerwear,4900,Karachi,XL,Beige,Fall,3,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly
192,Senior,64,Male,Hat,Accessories,5320,Karachi,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
193,Middl- Aged,46,Male,Shoes,Footwear,2030,Karachi,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly
194,Middl- Aged,36,Male,Belt,Accessories,7000,Karachi,S,Silver,Fall,3,Yes,Standard,Yes,Yes,29,Venmo,Annually
195,Middl- Aged,51,Male,Backpack,Accessories,6580,Mirpur,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly
196,Middl- Aged,51,Male,Jacket,Outerwear,1750,Karachi,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly
197,Middl- Aged,38,Male,Boots,Footwear,6160,Sargodha,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly
198,Senior,59,Male,Scarf,Accessories,5460,Karachi,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly
199,Middl- Aged,57,Male,Jewelry,Accessories,3150,Karachi,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly
200,Middl- Aged,54,Male,Hat,Accessories,5110,Lahore,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly
201,Adult,25,Male,Dress,Clothing,4270,Faisalabad,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly
202,Senior,69,Male,Blouse,Clothing,1540,Mirpur,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually
203,Middl- Aged,57,Male,Hat,Accessories,2660,Karachi,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually
204,Senior,70,Male,Scarf,Accessories,2660,Karachi,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly
205,Young Adult,24,Male,Sneakers,Footwear,7000,Islamabad,M,Yellow,Fall,4,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly
206,Senior,67,Male,Shirt,Clothing,4480,Gujrat,M,Silver,Winter,3,Yes,Standard,Yes,Yes,25,PayPal,Weekly
207,Young Adult,24,Male,T-shirt,Clothing,3850,Lahore,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly
208,Senior,62,Male,Gloves,Accessories,6370,Rawalpindi,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly
209,Middl- Aged,57,Male,Skirt,Clothing,2660,Lahore,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly
210,Middl- Aged,55,Male,Sandals,Footwear,6790,Gilgit,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months
211,Middl- Aged,45,Male,Jacket,Outerwear,1540,Lahore,L,Teal,Fall,3,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly
212,Senior,69,Male,Skirt,Clothing,6440,Multan,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly
213,Senior,67,Male,Handbag,Accessories,5880,Rawalpindi,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually
214,Adult,30,Male,Handbag,Accessories,6510,Quetta,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months
215,Young Adult,24,Male,Jacket,Outerwear,3500,Gujrat,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months
216,Senior,62,Male,Scarf,Accessories,4480,Gilgit,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly
217,Middl- Aged,43,Male,Shorts,Clothing,4270,Muzafarabad,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly
218,Middl- Aged,35,Male,Sunglasses,Accessories,3360,Sialkot,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually
219,Adult,28,Male,T-shirt,Clothing,3150,Lahore,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
220,Adult,32,Male,Belt,Accessories,6160,Quetta,M,Cyan,Spring,3,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly
221,Middl- Aged,39,Male,Sneakers,Footwear,3990,Islamabad,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly
222,Adult,28,Male,Hat,Accessories,4760,Peshawar,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly
223,Middl- Aged,47,Male,Gloves,Accessories,6580,Karachi,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly
224,Young Adult,20,Male,Pants,Clothing,2870,Islamabad,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually
225,Senior,63,Male,Socks,Clothing,5810,Multan,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
226,Adult,25,Male,Jacket,Outerwear,1540,Hyderabad,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually
227,Adult,29,Male,Shoes,Footwear,5180,Murree,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly
228,Middl- Aged,50,Male,Jeans,Clothing,6300,Rawalpindi,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly
229,Young Adult,18,Male,Socks,Clothing,5530,Peshawar,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually
230,Senior,70,Male,Sandals,Footwear,1960,Islamabad,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months
231,Senior,66,Male,Scarf,Accessories,6160,Karachi,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually
232,Adult,28,Male,Blouse,Clothing,1820,Islamabad,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
233,Middl- Aged,54,Male,Jewelry,Accessories,1890,Gujrat,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,Young Adult,19,Male,Sweater,Clothing,5810,Islamabad,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months
235,Young Adult,20,Male,Gloves,Accessories,2730,Multan,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly
236,Middl- Aged,43,Male,Sunglasses,Accessories,6230,Gilgit,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly
237,Middl- Aged,38,Male,Coat,Outerwear,4760,Karachi,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly
238,Middl- Aged,50,Male,Dress,Clothing,6300,Rawalpindi,M,Beige,Summer,3,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly
239,Senior,64,Male,Skirt,Clothing,2380,Islamabad,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually
240,Middl- Aged,49,Male,Pants,Clothing,3570,Lahore,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly
241,Middl- Aged,47,Male,Sweater,Clothing,3150,Mianwali,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly
242,Middl- Aged,36,Male,Hoodie,Clothing,6160,Multan,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly
243,Middl- Aged,55,Male,Coat,Outerwear,5950,Karachi,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months
244,Adult,25,Male,Jewelry,Accessories,7000,Faisalabad,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
245,Middl- Aged,53,Male,Belt,Accessories,2940,Islamabad,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly
246,Middl- Aged,49,Male,Sandals,Footwear,3710,Rawalpindi,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly
247,Middl- Aged,35,Male,Sunglasses,Accessories,6020,Quetta,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly
248,Adult,29,Male,Sweater,Clothing,4620,Mianwali,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly
249,Middl- Aged,47,Male,Belt,Accessories,7000,Faisalabad,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly
250,Middl- Aged,53,Male,Handbag,Accessories,3290,Islamabad,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually
251,Adult,33,Male,Skirt,Clothing,1750,Kharian,L,Black,Fall,4,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly
252,Young Adult,21,Male,Handbag,Accessories,3570,Islamabad,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually
253,Adult,32,Male,Shorts,Clothing,2870,Multan,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly
254,Middl- Aged,52,Male,Boots,Footwear,5110,Sialkot,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,Senior,67,Male,Sunglasses,Accessories,2940,Karachi,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly
256,Middl- Aged,43,Male,Scarf,Accessories,1400,Islamabad,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually
257,Middl- Aged,58,Male,Jewelry,Accessories,2100,Multan,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months
258,Young Adult,20,Male,Handbag,Accessories,3710,Lahore,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5,Credit Card,Quarterly
259,Senior,61,Male,Gloves,Accessories,5180,Multan,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16,Cash,Quarterly
260,Adult,32,Male,Jeans,Clothing,3990,Faisalabad,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13,Debit Card,Annually
261,Middl- Aged,38,Male,Hat,Accessories,3990,Mianwali,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,Young Adult,21,Male,Jeans,Clothing,5390,Lahore,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21,Credit Card,Annually
263,Middl- Aged,37,Male,Pants,Clothing,2800,Gujrat,M,Teal,Summer,,Yes,Next Day Air,Yes,Yes,6,Debit Card,Annually
264,Adult,27,Male,Shorts,Clothing,3220,Rawalpindi,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly
265,Middl- Aged,36,Male,Pants,Clothing,5460,Lahore,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15,Cash,Annually
266,Adult,32,Male,Backpack,Accessories,4130,Multan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,Middl- Aged,51,Male,Jewelry,Accessories,5250,Faisalabad,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
268,Senior,64,Male,Sweater,Clothing,3780,Islamabad,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42,Venmo,Annually
269,Senior,68,Male,Shoes,Footwear,2940,Rawalpindi,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21,Cash,Monthly
270,Senior,68,Male,Blouse,Clothing,3080,Rawalpindi,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,Adult,33,Male,Jeans,Clothing,3640,Karachi,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16,Bank Transfer,Annually
272,Senior,65,Male,Sunglasses,Accessories,4830,Islamabad,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42,Credit Card,Fortnightly
273,Middl- Aged,48,Male,Jewelry,Accessories,1820,Islamabad,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly
274,Senior,69,Male,Coat,Outerwear,2310,Karachi,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32,Debit Card,Quarterly
275,Senior,59,Male,Jewelry,Accessories,2240,Islamabad,M,Indigo,Spring,3,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly
276,Middl- Aged,48,Male,Backpack,Accessories,5950,Rawalpindi,XL,Lavender,Winter,4,Yes,Express,Yes,Yes,13,Credit Card,Weekly
277,Adult,25,Male,Skirt,Clothing,2100,Multan,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11,Bank Transfer,Fortnightly
278,Adult,29,Male,Shirt,Clothing,2030,Rawalpindi,M,Green,Winter,3,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,Middl- Aged,57,Male,Sweater,Clothing,6650,Gujrat,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,23,Debit Card,Annually
280,Young Adult,23,Male,Sneakers,Footwear,4830,Hyderabad,L,Turquoise,Summer,4,Yes,Standard,Yes,Yes,37,Bank Transfer,Monthly
281,Middl- Aged,45,Male,Sandals,Footwear,4830,Mianwali,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21,Cash,Bi-Weekly
282,Middl- Aged,38,Male,Belt,Accessories,4270,Sialkot,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,22,Debit Card,Bi-Weekly
283,Young Adult,21,Male,Skirt,Clothing,6580,Gilgit,M,Teal,Summer,3,Yes,2-Day Shipping,Yes,Yes,9,Cash,Monthly
284,Adult,32,Male,Sweater,Clothing,2100,Mianwali,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,16,Venmo,Annually
285,Senior,63,Male,Skirt,Clothing,3150,Islamabad,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,4,PayPal,Quarterly
286,Adult,29,Male,Handbag,Accessories,2730,Faisalabad,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,3,Debit Card,Bi-Weekly
287,Adult,27,Male,Jewelry,Accessories,3570,Karachi,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
288,Middl- Aged,56,Male,Scarf,Accessories,2590,Multan,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,18,Venmo,Fortnightly
289,Adult,30,Male,T-shirt,Clothing,4340,Peshawar,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Bi-Weekly
290,Middl- Aged,49,Male,Coat,Outerwear,5950,Karachi,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Monthly
291,Middl- Aged,58,Male,T-shirt,Clothing,2310,Lahore,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,50,PayPal,Weekly
292,Middl- Aged,57,Male,Dress,Clothing,1820,Multan,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40,Bank Transfer,Monthly
293,Senior,60,Male,Shoes,Footwear,6930,Karachi,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,24,Cash,Quarterly
294,Senior,69,Male,Handbag,Accessories,2730,Lahore,M,White,Spring,2.7,Yes,Express,Yes,Yes,33,PayPal,Annually
295,Senior,70,Male,Skirt,Clothing,1400,Gilgit,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,19,Credit Card,Every 3 Months
296,Middl- Aged,53,Male,Sunglasses,Accessories,2940,Lahore,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
297,Adult,25,Male,Sandals,Footwear,5180,Karachi,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
298,Middl- Aged,48,Male,Shoes,Footwear,1820,Multan,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,4,Credit Card,Bi-Weekly
299,Senior,69,Male,T-shirt,Clothing,3710,Islamabad,M,Lavender,Winter,4,Yes,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,Adult,25,Male,Sneakers,Footwear,5600,Faisalabad,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,28,PayPal,Fortnightly
301,Adult,29,Male,Hat,Accessories,6860,Rawalpindi,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
302,Middl- Aged,46,Male,Skirt,Clothing,6650,Faisalabad,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,25,Credit Card,Every 3 Months
303,Middl- Aged,37,Male,Sweater,Clothing,3080,Multan,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27,Bank Transfer,Every 3 Months
304,Young Adult,20,Male,Sandals,Footwear,4200,Islamabad,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,49,Venmo,Weekly
305,Middl- Aged,40,Male,Dress,Clothing,5880,Islamabad,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly
306,Senior,60,Male,Sweater,Clothing,4130,Karachi,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,26,PayPal,Annually
307,Adult,26,Male,Jacket,Outerwear,3430,Karachi,S,White,Summer,3.6,Yes,Express,Yes,Yes,4,Cash,Annually
308,Adult,29,Male,Gloves,Accessories,2240,Gujranwala,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,3,Credit Card,Every 3 Months
309,Senior,66,Male,Handbag,Accessories,2030,Islamabad,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,45,Venmo,Bi-Weekly
310,Senior,66,Male,Dress,Clothing,1540,Gilgit,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,21,Cash,Fortnightly
311,Middl- Aged,56,Male,Pants,Clothing,5950,Mianwali,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50,Cash,Fortnightly
312,Senior,69,Male,Jeans,Clothing,3640,Rawalpindi,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
313,Middl- Aged,38,Male,Pants,Clothing,6230,Muzafarabad,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,6,PayPal,Annually
314,Middl- Aged,42,Male,Dress,Clothing,5390,Lahore,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months
315,Adult,30,Male,Pants,Clothing,1680,Gilgit,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
316,Senior,66,Male,Jewelry,Accessories,1680,Lahore,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,24,Debit Card,Annually
317,Middl- Aged,36,Male,Handbag,Accessories,1540,Lahore,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,46,Venmo,Monthly
318,Middl- Aged,58,Male,Sweater,Clothing,5740,Lahore,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,42,Cash,Every 3 Months
319,Middl- Aged,45,Male,Backpack,Accessories,4690,Multan,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10,Cash,Annually
320,Middl- Aged,47,Male,Shorts,Clothing,5180,AJK,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,1,Cash,Every 3 Months
321,Senior,66,Male,Jewelry,Accessories,5040,Lahore,L,White,Summer,4.9,Yes,Standard,Yes,Yes,28,Debit Card,Quarterly
322,Middl- Aged,41,Male,Sneakers,Footwear,2520,Lahore,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
323,Middl- Aged,41,Male,Belt,Accessories,6650,Islamabad,S,Cyan,Winter,3,Yes,Standard,Yes,Yes,47,Credit Card,Monthly
324,Senior,66,Male,Hoodie,Clothing,5460,Islamabad,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,29,PayPal,Bi-Weekly
325,Middl- Aged,37,Male,Shirt,Clothing,5740,Islamabad,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,37,Venmo,Quarterly
326,Senior,70,Male,Pants,Clothing,4900,Lahore,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,38,Debit Card,Annually
327,Senior,62,Male,Scarf,Accessories,2870,Gilgit,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,48,Bank Transfer,Weekly
328,Senior,61,Male,Coat,Outerwear,2940,Rawalpindi,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36,PayPal,Weekly
329,Middl- Aged,48,Male,Coat,Outerwear,3500,Gujranwala,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,9,Credit Card,Weekly
330,Senior,70,Male,Socks,Clothing,2170,Quetta,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly
331,Middl- Aged,46,Male,Sweater,Clothing,3570,Karachi,M,Beige,Winter,,Yes,Express,Yes,Yes,43,Venmo,Bi-Weekly
332,Adult,31,Male,Shirt,Clothing,6860,Gujranwala,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,46,PayPal,Quarterly
333,Young Adult,19,Male,Shirt,Clothing,6020,Karachi,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,5,Credit Card,Monthly
334,Middl- Aged,39,Male,Sweater,Clothing,4480,Islamabad,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,Middl- Aged,41,Male,Blouse,Clothing,3220,Lahore,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30,Credit Card,Annually
336,Young Adult,20,Male,Sweater,Clothing,5950,Islamabad,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,44,Venmo,Every 3 Months
337,Middl- Aged,36,Male,Hat,Accessories,5670,Rawalpindi,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16,PayPal,Annually
338,Adult,32,Male,Sweater,Clothing,4130,Sialkot,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,16,Bank Transfer,Annually
339,Senior,69,Male,Hoodie,Clothing,5530,Muzafarabad,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16,Cash,Weekly
340,Middl- Aged,40,Male,Shorts,Clothing,2310,Faisalabad,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months
341,Middl- Aged,40,Male,Shorts,Clothing,3290,Gilgit,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,39,Venmo,Every 3 Months
342,Young Adult,20,Male,Hat,Accessories,1400,Karachi,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,40,Debit Card,Bi-Weekly
343,Senior,64,Male,Coat,Outerwear,2520,Faisalabad,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
344,Adult,27,Male,Sandals,Footwear,2730,Karachi,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly
345,Young Adult,24,Male,Skirt,Clothing,4970,Rawalpindi,M,Charcoal,Winter,4,Yes,Standard,Yes,Yes,46,Debit Card,Monthly
346,Middl- Aged,48,Male,Shoes,Footwear,4130,Islamabad,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Annually
347,Middl- Aged,49,Male,Jeans,Clothing,3500,Sialkot,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,5,Cash,Weekly
348,Middl- Aged,36,Male,Sandals,Footwear,2870,Islamabad,L,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,43,PayPal,Fortnightly
349,Middl- Aged,56,Male,Blouse,Clothing,4130,Karachi,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,17,PayPal,Fortnightly
350,Middl- Aged,37,Male,Hat,Accessories,6090,Islamabad,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,Middl- Aged,42,Male,Sweater,Clothing,4760,Faisalabad,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,47,Bank Transfer,Fortnightly
352,Adult,28,Male,Skirt,Clothing,6300,Karachi,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,24,Debit Card,Bi-Weekly
353,Adult,27,Male,Jeans,Clothing,4970,Murree,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
